"id","ICAO","IATA","Name","WTC","fileType","yrtext","season","year","phase","hasWTC","mean","median","p10","p90","stDev"
4,"ENBL","FDE","Forde/Bringeland",NA,"xlsx","15S","Summer","15","In",FALSE,1.93115622241836,2,2,2,0.312617730966014
11,"ENBL","FDE","Forde/Bringeland",NA,"xlsx","15S","Summer","15","Out",FALSE,2.51539138082674,2,2,3,1.38527869101919
7,"ENBL","FDE","Forde/Bringeland",NA,"xlsx","15W","Winter","15","In",FALSE,1.9061757719715,2,1,2,0.319012831506155
14,"ENBL","FDE","Forde/Bringeland",NA,"xlsx","15W","Winter","15","Out",FALSE,2.97992916174734,2,2,4,2.48747662254235
5,"ENBL","FDE","Forde/Bringeland",NA,"xlsx","16S","Summer","16","In",FALSE,1.89851485148515,2,1,2,0.333285978000654
12,"ENBL","FDE","Forde/Bringeland",NA,"xlsx","16S","Summer","16","Out",FALSE,2.36385936222404,2,2,3,0.980615134697582
8,"ENBL","FDE","Forde/Bringeland",NA,"xlsx","16W","Winter","16","In",FALSE,2.00208333333333,2,2,2,0.880071543716672
15,"ENBL","FDE","Forde/Bringeland",NA,"xlsx","16W","Winter","16","Out",FALSE,3.05,2,2,4,2.89510421098867
6,"ENBL","FDE","Forde/Bringeland",NA,"xlsx","17S","Summer","17","In",FALSE,1.94108527131783,2,2,2,0.342989325635828
13,"ENBL","FDE","Forde/Bringeland",NA,"xlsx","17S","Summer","17","Out",FALSE,2.42260061919505,2,2,3,1.12864742468139
9,"ENBL","FDE","Forde/Bringeland",NA,"xlsx","17W","Winter","17","In",FALSE,1.76086956521739,2,1,2,0.576068121772767
24,"ENBL","FDE","Forde/Bringeland",NA,"xlsx","17W","Winter","17","Out",FALSE,3.38767650834403,2,2,8,2.86430960794745
4,"ENBN","BNN","Bronnoysund",NA,"pdf","10S","Summer","10","In",FALSE,2,2,2,2,0
7,"ENBN","BNN","Bronnoysund",NA,"pdf","10S","Summer","10","Out",FALSE,4,3,2,5,2
6,"ENBN","BNN","Bronnoysund",NA,"pdf","10W","Winter","10","In",FALSE,2,2,2,2,0
8,"ENBN","BNN","Bronnoysund",NA,"pdf","10W","Winter","10","Out",FALSE,4,3,3,5,3
1,"ENBN","BNN","Bronnoysund",NA,"pdf","11S","Summer","11","Out",FALSE,3,3,2,5,1
5,"ENBN","BNN","Bronnoysund",NA,"pdf","11S","Summer","11","In",FALSE,2,2,2,2,0
2,"ENBN","BNN","Bronnoysund",NA,"pdf","11W","Winter","11","In",FALSE,2,2,2,2,0
3,"ENBN","BNN","Bronnoysund",NA,"pdf","11W","Winter","11","Out",FALSE,4,3,2,6,3
9,"ENBN","BNN","Bronnoysund",NA,"pdf","12S","Summer","12","In",FALSE,2,2,2,3,1
13,"ENBN","BNN","Bronnoysund",NA,"pdf","12S","Summer","12","Out",FALSE,4,3,2,5,2
11,"ENBN","BNN","Bronnoysund",NA,"pdf","12W","Winter","12","In",FALSE,2,2,2,3,1
15,"ENBN","BNN","Bronnoysund",NA,"pdf","12W","Winter","12","Out",FALSE,4,3,2,6,3
10,"ENBN","BNN","Bronnoysund",NA,"pdf","13S","Summer","13","In",FALSE,2,2,2,3,1
14,"ENBN","BNN","Bronnoysund",NA,"pdf","13S","Summer","13","Out",FALSE,4,3,2,5,2
12,"ENBN","BNN","Bronnoysund",NA,"pdf","13W","Winter","13","In",FALSE,2,2,2,2,0
16,"ENBN","BNN","Bronnoysund",NA,"pdf","13W","Winter","13","Out",FALSE,4,3,2,5,3
1,"ENBN","BNN","Bronnoysund",NA,"xlsx","14S","Summer","14","In",FALSE,2.04179728317659,2,2,2,0.231651514396635
2,"ENBN","BNN","Bronnoysund",NA,"xlsx","14S","Summer","14","Out",FALSE,3.2955254942768,3,2,4,1.49302412597198
10,"ENBN","BNN","Bronnoysund",NA,"xlsx","14W","Winter","14","In",FALSE,2.02548262548263,2,2,2,0.192917632156345
23,"ENBN","BNN","Bronnoysund",NA,"xlsx","14W","Winter","14","Out",FALSE,3.63559322033898,3,2,5,3.00688436424972
4,"ENBN","BNN","Bronnoysund",NA,"xlsx","15S","Summer","15","In",FALSE,2.02113821138211,2,2,2,0.177619242517294
11,"ENBN","BNN","Bronnoysund",NA,"xlsx","15S","Summer","15","Out",FALSE,3.02067464635473,3,2,4,1.24583451041787
7,"ENBN","BNN","Bronnoysund",NA,"xlsx","15W","Winter","15","In",FALSE,2.02154101077051,2,2,2,0.269265837005762
14,"ENBN","BNN","Bronnoysund",NA,"xlsx","15W","Winter","15","Out",FALSE,3.69421487603306,3,2,5,3.11999601070404
5,"ENBN","BNN","Bronnoysund",NA,"xlsx","16S","Summer","16","In",FALSE,2.01515971846237,2,2,2,0.153640418026936
12,"ENBN","BNN","Bronnoysund",NA,"xlsx","16S","Summer","16","Out",FALSE,3.05459459459459,3,2,4,2.96942103805012
8,"ENBN","BNN","Bronnoysund",NA,"xlsx","16W","Winter","16","In",FALSE,2.00829875518672,2,2,2,0.128652764798954
15,"ENBN","BNN","Bronnoysund",NA,"xlsx","16W","Winter","16","Out",FALSE,3.46639231824417,3,2,4,2.45157120839494
6,"ENBN","BNN","Bronnoysund",NA,"xlsx","17S","Summer","17","In",FALSE,2.06588579795022,2,2,2,0.598182902290535
13,"ENBN","BNN","Bronnoysund",NA,"xlsx","17S","Summer","17","Out",FALSE,3.22877697841727,3,2,4,1.98503931117355
9,"ENBN","BNN","Bronnoysund",NA,"xlsx","17W","Winter","17","In",FALSE,2.03794037940379,2,1,2,1.80491476977602
24,"ENBN","BNN","Bronnoysund",NA,"xlsx","17W","Winter","17","Out",FALSE,3.93582887700535,3,2,5,4.06916767291908
4,"ENBO","BOO","Bodo",NA,"pdf","10S","Summer","10","In",FALSE,3,2,2,5,1
7,"ENBO","BOO","Bodo",NA,"pdf","10S","Summer","10","Out",FALSE,5,4,2,8,3
6,"ENBO","BOO","Bodo",NA,"pdf","10W","Winter","10","In",FALSE,3,2,2,5,2
8,"ENBO","BOO","Bodo",NA,"pdf","10W","Winter","10","Out",FALSE,6,4,2,12,6
1,"ENBO","BOO","Bodo",NA,"pdf","11S","Summer","11","Out",FALSE,5,4,2,8,4
5,"ENBO","BOO","Bodo",NA,"pdf","11S","Summer","11","In",FALSE,3,2,2,4,1
2,"ENBO","BOO","Bodo",NA,"pdf","11W","Winter","11","In",FALSE,3,2,2,4,2
3,"ENBO","BOO","Bodo",NA,"pdf","11W","Winter","11","Out",FALSE,6,4,2,10,5
9,"ENBO","BOO","Bodo",NA,"pdf","12S","Summer","12","In",FALSE,3,2,2,4,1
13,"ENBO","BOO","Bodo",NA,"pdf","12S","Summer","12","Out",FALSE,5,4,2,8,4
11,"ENBO","BOO","Bodo",NA,"pdf","12W","Winter","12","In",FALSE,3,2,2,4,2
15,"ENBO","BOO","Bodo",NA,"pdf","12W","Winter","12","Out",FALSE,6,4,2,10,5
10,"ENBO","BOO","Bodo",NA,"pdf","13S","Summer","13","In",FALSE,2,2,2,4,1
14,"ENBO","BOO","Bodo",NA,"pdf","13S","Summer","13","Out",FALSE,5,4,2,9,4
12,"ENBO","BOO","Bodo",NA,"pdf","13W","Winter","13","In",FALSE,3,2,2,4,1
16,"ENBO","BOO","Bodo",NA,"pdf","13W","Winter","13","Out",FALSE,6,4,2,9,5
1,"ENBO","BOO","Bodo",NA,"xlsx","14S","Summer","14","In",FALSE,2.63396965247186,2,2,4,1.09837324443011
2,"ENBO","BOO","Bodo",NA,"xlsx","14S","Summer","14","Out",FALSE,4.72348264494861,4,2,8,3.22589776907186
10,"ENBO","BOO","Bodo",NA,"xlsx","14W","Winter","14","In",FALSE,2.6628341477436,2,2,4,1.73030754372199
23,"ENBO","BOO","Bodo",NA,"xlsx","14W","Winter","14","Out",FALSE,5.31837546151661,4,2,9,4.6847227467817
4,"ENBO","BOO","Bodo",NA,"xlsx","15S","Summer","15","In",FALSE,2.50371103414151,2,2,3,0.948083809251365
11,"ENBO","BOO","Bodo",NA,"xlsx","15S","Summer","15","Out",FALSE,4.6196330991413,4,2,8,3.44924200413496
7,"ENBO","BOO","Bodo",NA,"xlsx","15W","Winter","15","In",FALSE,2.53980099502488,2,2,3,0.903646784156077
14,"ENBO","BOO","Bodo",NA,"xlsx","15W","Winter","15","Out",FALSE,5.51526058162971,4,2,10,5.24700034128791
5,"ENBO","BOO","Bodo",NA,"xlsx","16S","Summer","16","In",FALSE,2.44568973568693,2,2,3,1.11034941567633
12,"ENBO","BOO","Bodo",NA,"xlsx","16S","Summer","16","Out",FALSE,4.65054312505803,3,2,8,3.77117844250203
8,"ENBO","BOO","Bodo",NA,"xlsx","16W","Winter","16","In",FALSE,2.51053042121685,2,2,3,1.16758703343371
15,"ENBO","BOO","Bodo",NA,"xlsx","16W","Winter","16","Out",FALSE,6.14566699123661,6,2,11,5.39447121147681
6,"ENBO","BOO","Bodo",NA,"xlsx","17S","Summer","17","In",FALSE,2.51883166794773,2,2,3,1.2797507236857
13,"ENBO","BOO","Bodo",NA,"xlsx","17S","Summer","17","Out",FALSE,5.51681643132221,5,2,9,3.97416385027499
9,"ENBO","BOO","Bodo",NA,"xlsx","17W","Winter","17","In",FALSE,2.575502571295,2,2,4,2.18743254275068
24,"ENBO","BOO","Bodo",NA,"xlsx","17W","Winter","17","Out",FALSE,6.21524733876018,5,2,11,5.64708995902805
4,"ENBR","BGO","Bergen/Flesland",NA,"pdf","10S","Summer","10","In",FALSE,4,3,2,5,1
7,"ENBR","BGO","Bergen/Flesland",NA,"pdf","10S","Summer","10","Out",FALSE,8,8,5,10,3
6,"ENBR","BGO","Bergen/Flesland",NA,"pdf","10W","Winter","10","In",FALSE,4,3,2,5,1
8,"ENBR","BGO","Bergen/Flesland",NA,"pdf","10W","Winter","10","Out",FALSE,10,8,6,16,5
1,"ENBR","BGO","Bergen/Flesland",NA,"pdf","11S","Summer","11","Out",FALSE,9,8,6,11,14
5,"ENBR","BGO","Bergen/Flesland",NA,"pdf","11S","Summer","11","In",FALSE,4,3,2,5,16
2,"ENBR","BGO","Bergen/Flesland",NA,"pdf","11W","Winter","11","In",FALSE,3,3,2,5,12
3,"ENBR","BGO","Bergen/Flesland",NA,"pdf","11W","Winter","11","Out",FALSE,10,8,6,13,21
9,"ENBR","BGO","Bergen/Flesland",NA,"pdf","12S","Summer","12","In",FALSE,3,3,2,5,1
13,"ENBR","BGO","Bergen/Flesland",NA,"pdf","12S","Summer","12","Out",FALSE,8,8,5,11,4
11,"ENBR","BGO","Bergen/Flesland",NA,"pdf","12W","Winter","12","In",FALSE,3,3,2,5,1
15,"ENBR","BGO","Bergen/Flesland",NA,"pdf","12W","Winter","12","Out",FALSE,9,8,6,12,5
10,"ENBR","BGO","Bergen/Flesland",NA,"pdf","13S","Summer","13","In",FALSE,3,3,2,5,1
14,"ENBR","BGO","Bergen/Flesland",NA,"pdf","13S","Summer","13","Out",FALSE,8,8,6,11,3
12,"ENBR","BGO","Bergen/Flesland",NA,"pdf","13W","Winter","13","In",FALSE,3,3,2,4,1
16,"ENBR","BGO","Bergen/Flesland",NA,"pdf","13W","Winter","13","Out",FALSE,9,8,6,12,4
1,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","14S","Summer","14","In",FALSE,3.22827490980357,3,2,5,1.44424348592902
2,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","14S","Summer","14","Out",FALSE,8.1724230855603,8,6,11,3.51103867137013
3,"ENBR","BGO","Bergen/Flesland","M","xlsx","14S","Summer","14","Out",TRUE,8.15867723914219,8,6,11,3.50333499762693
10,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","14W","Winter","14","In",FALSE,3.07900537264086,3,2,4,1.51087036893358
23,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","14W","Winter","14","Out",FALSE,9.30119810532182,8,6,13,5.13746674629822
4,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","15S","Summer","15","In",FALSE,3.07549983688307,3,2,4,1.1860347089082
11,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","15S","Summer","15","Out",FALSE,8.21355884949584,8,6,11,3.81139020978089
16,"ENBR","BGO","Bergen/Flesland","M","xlsx","15S","Summer","15","Out",TRUE,8.20234768026831,8,6,11,3.80402805144358
19,"ENBR","BGO","Bergen/Flesland","M","xlsx","15W","Winter","15","Out",TRUE,9.10229645093946,8,6,13,5.80459114694918
7,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","15W","Winter","15","In",FALSE,3.05901523202267,3,2,4,1.34829521232379
14,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","15W","Winter","15","Out",FALSE,9.10694803330462,8,6,13,5.81409063812594
17,"ENBR","BGO","Bergen/Flesland","M","xlsx","16S","Summer","16","Out",TRUE,8.19283861404484,8,5,11,4.08375856596534
5,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","16S","Summer","16","In",FALSE,3.13431947243085,3,2,4,1.40637172480098
12,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","16S","Summer","16","Out",FALSE,8.20573012939002,8,5,11,4.10971853924709
20,"ENBR","BGO","Bergen/Flesland","M","xlsx","16W","Winter","16","Out",TRUE,8.81872759856631,9,7,11,4.62982501596516
8,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","16W","Winter","16","In",FALSE,3.09716274089936,3,2,4,1.19981817185095
15,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","16W","Winter","16","Out",FALSE,8.81919182868918,8,6,12,4.62987734796451
6,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","17S","Summer","17","In",FALSE,3.33840619811843,3,2,5,1.46154890175992
13,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","17S","Summer","17","Out",FALSE,8.40087738782763,8,6,11,3.76513119622971
18,"ENBR","BGO","Bergen/Flesland","M","xlsx","17S","Summer","17","Out",TRUE,8.3934636156116,8,6,11,3.75840848411051
22,"ENBR","BGO","Bergen/Flesland","M","xlsx","17W","Winter","17","Out",TRUE,9.78287963266645,8,6,16,6.34196385648596
9,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","17W","Winter","17","In",FALSE,3.43691931540342,3,2,5,2.05619709542686
24,"ENBR","BGO","Bergen/Flesland",NA,"xlsx","17W","Winter","17","Out",FALSE,9.78266929004755,8,6,16,6.34146838086735
4,"ENBS","BJF","Batsfjord",NA,"pdf","10S","Summer","10","In",FALSE,2,2,2,2,0
7,"ENBS","BJF","Batsfjord",NA,"pdf","10S","Summer","10","Out",FALSE,2,2,2,3,1
1,"ENBS","BJF","Batsfjord",NA,"pdf","11S","Summer","11","Out",FALSE,2,2,2,3,1
5,"ENBS","BJF","Batsfjord",NA,"pdf","11S","Summer","11","In",FALSE,2,2,2,2,0
2,"ENBS","BJF","Batsfjord",NA,"pdf","11W","Winter","11","In",FALSE,2,2,2,2,0
3,"ENBS","BJF","Batsfjord",NA,"pdf","11W","Winter","11","Out",FALSE,2,2,2,3,1
9,"ENBS","BJF","Batsfjord",NA,"pdf","12S","Summer","12","In",FALSE,2,2,2,3,1
13,"ENBS","BJF","Batsfjord",NA,"pdf","12S","Summer","12","Out",FALSE,2,2,2,3,1
10,"ENBS","BJF","Batsfjord",NA,"pdf","13S","Summer","13","In",FALSE,2,2,2,3,1
14,"ENBS","BJF","Batsfjord",NA,"pdf","13S","Summer","13","Out",FALSE,2,2,2,3,1
12,"ENBS","BJF","Batsfjord",NA,"pdf","13W","Winter","13","In",FALSE,2,2,2,3,1
16,"ENBS","BJF","Batsfjord",NA,"pdf","13W","Winter","13","Out",FALSE,2,2,2,4,1
1,"ENBS","BJF","Batsfjord",NA,"xlsx","14S","Summer","14","In",FALSE,2.27503736920777,2,2,3,0.755610872418879
2,"ENBS","BJF","Batsfjord",NA,"xlsx","14S","Summer","14","Out",FALSE,2.48875562218891,2,2,3,1.12750599578013
10,"ENBS","BJF","Batsfjord",NA,"xlsx","14W","Winter","14","In",FALSE,2.23044397463002,2,2,3,0.563512002574201
23,"ENBS","BJF","Batsfjord",NA,"xlsx","14W","Winter","14","Out",FALSE,2.44514767932489,2,2,3,1.14403854189134
4,"ENBS","BJF","Batsfjord",NA,"xlsx","15S","Summer","15","In",FALSE,1.99539877300613,2,2,2,0.41660281474319
11,"ENBS","BJF","Batsfjord",NA,"xlsx","15S","Summer","15","Out",FALSE,1.96604938271605,2,1,3,0.680091236742013
7,"ENBS","BJF","Batsfjord",NA,"xlsx","15W","Winter","15","In",FALSE,2.20047732696897,2,2,3,0.647335178879417
14,"ENBS","BJF","Batsfjord",NA,"xlsx","15W","Winter","15","Out",FALSE,2.4750593824228,2,2,3,1.25070277721828
5,"ENBS","BJF","Batsfjord",NA,"xlsx","16S","Summer","16","In",FALSE,2.04186046511628,2,2,2,0.299766387929136
12,"ENBS","BJF","Batsfjord",NA,"xlsx","16S","Summer","16","Out",FALSE,2.22945736434109,2,2,3,2.41245484303553
8,"ENBS","BJF","Batsfjord",NA,"xlsx","16W","Winter","16","In",FALSE,2.14084507042254,2,2,3,0.474712663277541
15,"ENBS","BJF","Batsfjord",NA,"xlsx","16W","Winter","16","Out",FALSE,2.41850220264317,2,2,3,1.78890668487977
9,"ENBS","BJF","Batsfjord",NA,"xlsx","17W","Winter","17","In",FALSE,2.05509641873278,2,1,3,0.596717706344036
24,"ENBS","BJF","Batsfjord",NA,"xlsx","17W","Winter","17","Out",FALSE,2.41828254847645,2,2,3,1.58450775319801
1,"ENBV","BVG","Berlevag",NA,"pdf","11S","Summer","11","Out",FALSE,3,3,3,4,1
5,"ENBV","BVG","Berlevag",NA,"pdf","11S","Summer","11","In",FALSE,2,2,2,2,0
2,"ENBV","BVG","Berlevag",NA,"pdf","11W","Winter","11","In",FALSE,2,2,2,3,1
3,"ENBV","BVG","Berlevag",NA,"pdf","11W","Winter","11","Out",FALSE,3,3,3,4,1
9,"ENBV","BVG","Berlevag",NA,"pdf","12S","Summer","12","In",FALSE,3,3,3,4,1
13,"ENBV","BVG","Berlevag",NA,"pdf","12S","Summer","12","Out",FALSE,3,3,3,3,0
10,"ENBV","BVG","Berlevag",NA,"pdf","13S","Summer","13","In",FALSE,3,3,2,4,1
14,"ENBV","BVG","Berlevag",NA,"pdf","13S","Summer","13","Out",FALSE,3,3,3,4,1
12,"ENBV","BVG","Berlevag",NA,"pdf","13W","Winter","13","In",FALSE,3,2,2,4,1
16,"ENBV","BVG","Berlevag",NA,"pdf","13W","Winter","13","Out",FALSE,3,3,3,4,3
1,"ENBV","BVG","Berlevag",NA,"xlsx","14S","Summer","14","In",FALSE,2.92871690427699,3,2,3,0.633269926086097
2,"ENBV","BVG","Berlevag",NA,"xlsx","14S","Summer","14","Out",FALSE,3.05510204081633,3,3,4,0.657678020093751
10,"ENBV","BVG","Berlevag",NA,"xlsx","14W","Winter","14","In",FALSE,2.99162011173184,3,2,3,0.692041311924015
23,"ENBV","BVG","Berlevag",NA,"xlsx","14W","Winter","14","Out",FALSE,3.06128133704735,3,3,3,0.540669486150341
4,"ENBV","BVG","Berlevag",NA,"xlsx","15S","Summer","15","In",FALSE,2.53319502074689,3,2,3,0.709262859512381
11,"ENBV","BVG","Berlevag",NA,"xlsx","15S","Summer","15","Out",FALSE,2.68080808080808,3,2,3,0.684660849827705
7,"ENBV","BVG","Berlevag",NA,"xlsx","15W","Winter","15","In",FALSE,3.02147239263804,3,2,3,1.18302050603404
14,"ENBV","BVG","Berlevag",NA,"xlsx","15W","Winter","15","Out",FALSE,3.40597014925373,3,2,4,3.27611025185963
5,"ENBV","BVG","Berlevag",NA,"xlsx","16S","Summer","16","In",FALSE,2.43271221532091,2,2,3,0.843037320189456
12,"ENBV","BVG","Berlevag",NA,"xlsx","16S","Summer","16","Out",FALSE,3.32323232323232,3,2,4,2.65426203300348
8,"ENBV","BVG","Berlevag",NA,"xlsx","16W","Winter","16","In",FALSE,2.70909090909091,2,2,4,1.10441564848203
15,"ENBV","BVG","Berlevag",NA,"xlsx","16W","Winter","16","Out",FALSE,3.42528735632184,3,3,5,1.26885487409534
9,"ENBV","BVG","Berlevag",NA,"xlsx","17W","Winter","17","In",FALSE,2.21722846441948,2,1,3,1.91098993071051
24,"ENBV","BVG","Berlevag",NA,"xlsx","17W","Winter","17","Out",FALSE,5.27340823970037,5,3,8,2.23862303148045
4,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","10S","Summer","10","In",FALSE,3,3,2,4,1
7,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","10S","Summer","10","Out",FALSE,7,6,4,10,3
6,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","10W","Winter","10","In",FALSE,3,3,2,5,1
8,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","10W","Winter","10","Out",FALSE,10,7,5,18,7
1,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","11S","Summer","11","Out",FALSE,7,7,5,10,3
5,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","11S","Summer","11","In",FALSE,3,3,2,4,1
2,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","11W","Winter","11","In",FALSE,3,3,2,4,1
3,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","11W","Winter","11","Out",FALSE,8,7,4,14,5
9,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","12S","Summer","12","In",FALSE,3,3,2,4,1
13,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","12S","Summer","12","Out",FALSE,7,7,4,10,3
11,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","12W","Winter","12","In",FALSE,3,3,2,4.5,1
15,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","12W","Winter","12","Out",FALSE,9,7,4,17,6
10,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","13S","Summer","13","In",FALSE,3,3,2,4,1
14,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","13S","Summer","13","Out",FALSE,7,6,4,9,3
12,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","13W","Winter","13","In",FALSE,3,3,2,5,1
16,"ENCN","KRS","Kristiansand/Kjevik",NA,"pdf","13W","Winter","13","Out",FALSE,8,7,4,14,6
1,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","14S","Summer","14","In",FALSE,3.38178984861977,3,2,5,1.11947501867557
2,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","14S","Summer","14","Out",FALSE,6.51584114234717,6,4,9,2.65006538128443
10,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","14W","Winter","14","In",FALSE,3.31992212848799,3,2,4,1.03061805434436
23,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","14W","Winter","14","Out",FALSE,7.70728520091473,6,4,13,5.02509153625273
4,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","15S","Summer","15","In",FALSE,3.1636690647482,3,2,4,0.864673985997358
11,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","15S","Summer","15","Out",FALSE,6.7541205689772,6,4,9,2.98623903928213
7,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","15W","Winter","15","In",FALSE,3.26527958387516,3,2,4,0.928243705657081
14,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","15W","Winter","15","Out",FALSE,8.16037735849057,6,4,15,5.19380134319136
5,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","16S","Summer","16","In",FALSE,3.16387126019946,3,2,4,0.801625117517874
12,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","16S","Summer","16","Out",FALSE,6.65593834995467,6,4,9,3.51334904260568
8,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","16W","Winter","16","In",FALSE,3.20201136860516,3,2,4,0.820417160096685
15,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","16W","Winter","16","Out",FALSE,8.64829396325459,7,4,16,5.83512447282224
6,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","17S","Summer","17","In",FALSE,3.12849677221027,3,2,4,0.834431321404137
13,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","17S","Summer","17","Out",FALSE,6.96825885978428,6,5,9,3.52932626064183
9,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","17W","Winter","17","In",FALSE,3.14596774193548,3,2,4,1.1522221331227
24,"ENCN","KRS","Kristiansand/Kjevik",NA,"xlsx","17W","Winter","17","Out",FALSE,9.32726537216828,7,4,18,6.64154913819396
4,"ENDU","BDU","Bardufoss",NA,"pdf","10S","Summer","10","In",FALSE,4,4,3,5,1
7,"ENDU","BDU","Bardufoss",NA,"pdf","10S","Summer","10","Out",FALSE,9,8,5,11,4
1,"ENDU","BDU","Bardufoss",NA,"pdf","11S","Summer","11","Out",FALSE,9,8,6,11,3
5,"ENDU","BDU","Bardufoss",NA,"pdf","11S","Summer","11","In",FALSE,4,4,3,5,1
2,"ENDU","BDU","Bardufoss",NA,"pdf","11W","Winter","11","In",FALSE,4,4,3,5,2
3,"ENDU","BDU","Bardufoss",NA,"pdf","11W","Winter","11","Out",FALSE,12,9,7,22,6
9,"ENDU","BDU","Bardufoss",NA,"pdf","12S","Summer","12","In",FALSE,4,4,3,5,1
13,"ENDU","BDU","Bardufoss",NA,"pdf","12S","Summer","12","Out",FALSE,9,8,6,12,4
10,"ENDU","BDU","Bardufoss",NA,"pdf","13S","Summer","13","In",FALSE,4,4,3,5,1
14,"ENDU","BDU","Bardufoss",NA,"pdf","13S","Summer","13","Out",FALSE,9,8,6,11,4
12,"ENDU","BDU","Bardufoss",NA,"pdf","13W","Winter","13","In",FALSE,4,4,3,5,1
16,"ENDU","BDU","Bardufoss",NA,"pdf","13W","Winter","13","Out",FALSE,13,10,7,22,8
1,"ENDU","BDU","Bardufoss",NA,"xlsx","14S","Summer","14","In",FALSE,3.91162029459902,4,3,5,1.00753513212825
2,"ENDU","BDU","Bardufoss",NA,"xlsx","14S","Summer","14","Out",FALSE,8.88925081433225,8,6,12,3.39716537036822
10,"ENDU","BDU","Bardufoss",NA,"xlsx","14W","Winter","14","In",FALSE,3.6593137254902,4,3,5,0.872237102093319
23,"ENDU","BDU","Bardufoss",NA,"xlsx","14W","Winter","14","Out",FALSE,13.0799031476998,10,7,23,7.94800506143625
4,"ENDU","BDU","Bardufoss",NA,"xlsx","15S","Summer","15","In",FALSE,3.6499162479062,4,3,5,0.84527158557265
11,"ENDU","BDU","Bardufoss",NA,"xlsx","15S","Summer","15","Out",FALSE,8.50836120401338,8,6,11,3.26482142718253
7,"ENDU","BDU","Bardufoss",NA,"xlsx","15W","Winter","15","In",FALSE,4.09456264775414,4,3,5,1.07999637318357
14,"ENDU","BDU","Bardufoss",NA,"xlsx","15W","Winter","15","Out",FALSE,13.4265734265734,11,7,22,7.34671028530512
5,"ENDU","BDU","Bardufoss",NA,"xlsx","16S","Summer","16","In",FALSE,4.04440789473684,4,3,5,0.853137427915083
12,"ENDU","BDU","Bardufoss",NA,"xlsx","16S","Summer","16","Out",FALSE,8.72831423895254,8,6,12,3.97840485450361
8,"ENDU","BDU","Bardufoss",NA,"xlsx","16W","Winter","16","In",FALSE,3.66574585635359,4,3,5,0.918500597699573
15,"ENDU","BDU","Bardufoss",NA,"xlsx","16W","Winter","16","Out",FALSE,13.9252077562327,10,6,25,8.74594836503965
6,"ENDU","BDU","Bardufoss",NA,"xlsx","17S","Summer","17","In",FALSE,3.40922190201729,3,2,4,1.91364093181352
13,"ENDU","BDU","Bardufoss",NA,"xlsx","17S","Summer","17","Out",FALSE,6.45258620689655,5,4,11,4.60722537716692
9,"ENDU","BDU","Bardufoss",NA,"xlsx","17W","Winter","17","In",FALSE,3.8165548098434,4,2,5,1.43542426222079
